data,id,nazwa,ogolem,liczba_zgonow,liczba_wyleczonych,osoby_z_kwarantanny_po_powrocie_z_zagranicy,osoby_z_kwarantanny_po_kontakcie_z_osoba_zakazona,zachorowania_poprzez_kontakt_w_szpitalu_lub_przychodni,zachorowania_w_dps,zachorowania_w_zol,zaklady_pracy,szkoly,uczelnie,akademiki,wesela,puby_kawiarnie_restauracje_kluby,transport_publiczny,inne_przypadki_zachorowan
2020-09-27,16,tarnowski,308,9,274,6,162,3,56,0,0,0,0,0,0,0,0,81
2020-09-27,17,tatrzański,424,6,302,2,177,32,23,0,28,24,0,0,0,0,0,138
2020-09-27,18,wadowicki,414,7,280,0,190,32,13,0,14,1,0,0,0,0,0,164
2020-09-27,19,wielicki,350,6,296,1,232,9,0,0,2,0,0,0,0,0,0,106
2020-09-27,20,m. Kraków,2223,37,1759,33,497,194,3,4,42,6,0,0,34,32,0,1378
2020-09-27,21,m. Nowy Sącz,543,16,449,3,296,24,106,0,105,2,0,0,7,0,0,0
2020-09-27,22,m. Tarnów,91,1,81,8,22,4,0,0,0,0,0,0,0,0,0,57
2020-09-28,1,bocheński,477,30,403,3,128,13,240,0,12,18,0,0,31,0,0,32
2020-09-28,2,brzeski,168,2,148,3,33,50,11,2,1,0,0,0,0,21,0,47
2020-09-28,3,chrzanowski,126,4,85,1,39,7,0,0,16,0,0,0,7,0,0,56
2020-09-28,4,dąbrowski,62,0,49,2,38,1,0,0,0,0,0,0,0,0,0,21
2020-09-28,5,gorlicki,162,2,146,2,84,7,0,0,0,5,0,0,13,0,0,51
2020-09-28,6,krakowski,608,5,486,6,167,39,1,0,5,4,0,0,2,4,0,380
2020-09-28,7,limanowski,737,9,500,0,365,29,26,0,0,8,0,0,0,0,1,308
2020-09-28,8,miechowski,97,0,62,0,29,0,0,0,0,0,0,0,0,0,0,68
2020-09-28,9,myślenicki,576,0,380,0,213,26,5,0,73,7,0,0,2,0,0,250
2020-09-28,10,nowosądecki,1433,23,1218,7,905,65,64,1,283,19,0,0,20,0,0,69
2020-09-28,11,nowotarski,934,19,588,2,369,74,23,0,23,7,0,0,0,0,1,435
2020-09-28,12,olkuski,160,1,98,4,15,8,0,0,49,11,0,0,0,0,0,73
2020-09-28,13,oświęcimski,445,8,391,2,216,17,0,0,0,0,0,0,0,0,0,210
2020-09-28,14,proszowicki,70,3,44,2,8,8,26,0,0,0,0,0,0,0,0,26
2020-09-28,15,suski,370,3,306,2,161,5,0,0,60,4,0,0,19,0,0,119
2020-09-28,16,tarnowski,311,9,274,6,162,3,56,0,0,0,0,0,0,0,0,84
2020-09-28,17,tatrzański,438,6,306,2,178,32,26,0,28,24,0,0,0,0,0,148
2020-09-28,18,wadowicki,416,7,280,0,190,32,13,0,14,1,0,0,0,0,0,166
2020-09-28,19,wielicki,353,6,296,1,232,9,0,0,2,0,0,0,0,0,0,109
2020-09-28,20,m. Kraków,2261,37,1790,33,499,194,3,4,42,6,0,0,34,32,0,1414
2020-09-28,21,m. Nowy Sącz,546,16,463,3,296,27,106,0,105,2,0,0,7,0,0,0
2020-09-28,22,m. Tarnów,94,1,81,8,22,4,0,0,0,0,0,0,0,0,0,60
2020-09-29,1,bocheński,484,30,403,3,128,13,240,0,12,23,0,0,31,0,0,34
2020-09-29,2,brzeski,171,2,150,3,33,50,11,2,2,0,0,0,0,21,0,49
2020-09-29,3,chrzanowski,131,4,88,1,39,7,0,0,16,0,0,0,8,0,0,60
2020-09-29,4,dąbrowski,65,0,51,2,39,2,0,0,0,0,0,0,0,0,0,22
2020-09-29,5,gorlicki,164,2,146,2,84,7,0,0,0,7,0,0,13,0,0,51
2020-09-29,6,krakowski,617,5,496,6,167,39,1,0,5,4,0,0,2,4,0,389
2020-09-29,7,limanowski,766,9,503,0,367,29,28,0,0,10,0,0,0,0,1,331
2020-09-29,8,miechowski,97,0,67,0,29,0,0,0,0,0,0,0,0,0,0,68
2020-09-29,9,myślenicki,597,1,392,0,214,26,6,0,73,7,0,0,2,0,0,269
2020-09-29,10,nowosądecki,1444,24,1234,7,910,67,64,1,284,22,0,0,20,0,0,69
2020-09-29,11,nowotarski,948,20,603,2,369,76,23,0,24,7,0,0,0,0,1,446
2020-09-29,12,olkuski,163,1,99,4,15,8,0,0,49,11,0,0,0,0,0,76
2020-09-29,13,oświęcimski,450,8,394,2,216,17,0,0,0,0,0,0,0,0,0,215
2020-09-29,14,proszowicki,73,3,44,2,8,8,26,0,0,0,0,0,0,0,0,29
2020-09-29,15,suski,372,3,310,2,162,5,0,0,60,4,0,0,19,0,0,120
2020-09-29,16,tarnowski,319,9,281,6,162,9,56,0,0,0,0,0,0,0,0,86
2020-09-29,17,tatrzański,440,6,310,2,178,32,26,0,28,24,0,0,0,0,0,150
2020-09-29,18,wadowicki,417,7,288,0,191,32,13,0,14,1,0,0,0,0,0,166
2020-09-29,19,wielicki,355,6,296,1,232,9,0,0,2,0,0,0,0,0,0,111
2020-09-29,20,m. Kraków,2279,37,1820,33,499,196,3,4,43,6,0,0,34,32,0,1429
2020-09-29,21,m. Nowy Sącz,559,16,473,3,307,27,106,0,106,3,0,0,7,0,0,0
2020-09-29,22,m. Tarnów,100,1,85,8,22,7,0,0,0,0,0,0,0,0,0,63
2020-09-30,1,bocheński,487,30,403,3,129,13,240,0,12,23,0,0,31,0,0,36
2020-09-30,2,brzeski,172,2,151,3,33,50,11,2,2,0,0,0,0,21,0,50
2020-09-30,3,chrzanowski,144,4,91,1,39,11,0,0,16,0,0,0,8,0,0,69
2020-09-30,4,dąbrowski,67,0,52,2,40,2,0,0,0,0,0,0,0,0,0,23
2020-09-30,5,gorlicki,166,2,146,2,84,7,0,0,0,7,0,0,13,0,0,53
2020-09-30,6,krakowski,632,6,507,6,168,39,13,0,5,4,0,0,2,4,0,391
2020-09-30,7,limanowski,769,9,503,0,367,29,28,0,0,10,0,0,0,0,1,334
2020-09-30,8,miechowski,100,0,68,0,30,0,0,0,0,0,0,0,0,0,0,70
2020-09-30,9,myślenicki,629,1,397,0,216,26,19,0,73,7,0,0,2,0,0,286
2020-09-30,10,nowosądecki,1459,24,1253,7,919,68,64,1,287,22,0,0,20,0,0,71
2020-09-30,11,nowotarski,978,20,603,2,371,81,24,0,28,7,0,0,0,0,1,464
2020-09-30,12,olkuski,168,1,103,4,15,8,0,0,49,11,0,0,0,0,0,81
2020-09-30,13,oświęcimski,453,8,394,2,216,17,0,0,0,0,0,0,0,0,0,218
2020-09-30,14,proszowicki,76,3,44,2,8,9,26,0,0,0,0,0,0,0,0,31
2020-09-30,15,suski,378,3,320,2,162,5,0,0,60,4,0,0,19,0,0,126
2020-09-30,16,tarnowski,322,9,281,6,162,11,56,0,0,0,0,0,0,0,0,87
2020-09-30,17,tatrzański,449,6,317,2,179,34,26,0,28,25,0,0,0,0,0,155
2020-09-30,18,wadowicki,439,7,300,0,195,33,25,0,14,1,0,0,0,0,0,171
2020-09-30,19,wielicki,358,6,297,1,232,9,0,0,2,0,0,0,0,0,0,114
2020-09-30,20,m. Kraków,2303,37,1843,33,502,197,3,4,43,6,0,0,34,32,0,1449
2020-09-30,21,m. Nowy Sącz,565,16,475,3,310,27,106,0,108,3,0,0,7,0,0,1
2020-09-30,22,m. Tarnów,102,1,85,8,22,8,0,0,0,0,0,0,0,0,0,64
2020-10-01,1,bocheński,493,30,403,3,129,13,240,0,12,23,0,0,31,0,0,42
2020-10-01,2,brzeski,173,2,152,3,33,50,11,2,2,0,0,0,0,21,0,51
2020-10-01,3,chrzanowski,152,4,91,1,39,11,5,0,16,0,0,0,8,0,0,72
2020-10-01,4,dąbrowski,69,0,52,2,40,2,0,0,0,0,0,0,0,0,0,25
2020-10-01,5,gorlicki,172,2,146,2,86,7,0,0,0,9,0,0,13,0,0,55
2020-10-01,6,krakowski,651,6,512,6,172,40,13,0,9,4,0,0,2,4,0,401
2020-10-01,7,limanowski,798,9,519,0,367,29,31,0,0,10,0,0,0,0,1,360
2020-10-01,8,miechowski,102,1,70,0,30,0,0,0,1,0,0,0,0,0,0,71
2020-10-01,9,myślenicki,656,1,416,0,221,28,19,0,73,11,0,0,2,0,0,302
2020-10-01,10,nowosądecki,1479,24,1258,7,931,73,64,1,289,22,0,0,20,0,0,72
2020-10-01,11,nowotarski,1000,20,617,2,375,81,24,0,30,7,0,0,0,0,1,480
2020-10-01,12,olkuski,178,1,111,4,15,8,0,0,50,11,0,0,0,0,0,90
2020-10-01,13,oświęcimski,461,8,395,2,216,17,0,0,0,0,0,0,0,0,0,226
2020-10-01,14,proszowicki,77,3,44,2,8,9,27,0,0,0,0,0,0,0,0,31
2020-10-01,15,suski,385,3,321,2,162,5,0,0,60,4,0,0,19,0,0,133
2020-10-01,16,tarnowski,326,9,281,6,162,11,56,0,0,0,0,0,0,0,0,91
2020-10-01,17,tatrzański,466,6,320,2,179,34,34,0,30,25,0,0,0,0,0,162
2020-10-01,18,wadowicki,454,7,302,0,199,34,25,0,14,1,0,0,0,0,0,181
2020-10-01,19,wielicki,369,6,303,1,232,9,0,0,2,0,0,0,0,0,0,125
2020-10-01,20,m. Kraków,2365,38,1865,33,507,199,3,12,45,11,0,0,34,32,0,1489
2020-10-01,21,m. Nowy Sącz,572,16,475,3,314,27,106,0,112,3,0,0,7,0,0,0
2020-10-01,22,m. Tarnów,103,1,85,8,22,8,0,0,0,0,0,0,0,0,0,65
2020-10-02,1,bocheński,501,30,405,3,129,19,240,0,12,23,0,0,31,0,0,44
2020-10-02,2,brzeski,175,2,154,3,33,50,11,2,2,0,0,0,0,21,0,53
2020-10-02,3,chrzanowski,155,4,94,1,39,11,5,0,16,0,0,0,8,0,0,75
2020-10-02,4,dąbrowski,70,0,52,2,40,3,0,0,0,0,0,0,0,0,0,25
2020-10-02,5,gorlicki,175,2,147,2,86,9,0,0,0,9,0,0,13,0,0,56
2020-10-02,6,krakowski,665,6,522,6,176,42,13,0,9,4,0,0,2,4,0,409
2020-10-02,7,limanowski,806,9,526,0,367,29,34,0,0,10,0,0,0,0,1,365
2020-10-02,8,miechowski,107,1,71,0,33,0,0,0,1,0,0,0,0,0,0,73
2020-10-02,9,myślenicki,674,1,435,0,223,28,19,0,73,11,0,0,2,0,0,318
2020-10-02,10,nowosądecki,1497,24,1261,7,937,81,64,1,292,23,0,0,20,0,0,72
2020-10-02,11,nowotarski,1029,20,631,2,380,81,25,0,33,7,0,0,0,0,1,500
2020-10-02,12,olkuski,183,1,117,4,15,8,1,0,50,13,0,0,0,0,0,92
2020-10-02,13,oświęcimski,468,8,396,2,216,17,0,0,0,0,0,0,0,0,0,233
2020-10-02,14,proszowicki,78,3,44,2,8,9,27,0,0,0,0,0,0,0,0,32
2020-10-02,15,suski,392,3,326,2,162,5,0,0,60,5,0,0,19,0,0,139
2020-10-02,16,tarnowski,332,9,281,6,162,11,56,0,0,0,0,0,0,0,0,97
2020-10-02,17,tatrzański,486,6,330,2,179,35,39,0,35,26,0,0,0,0,0,170
2020-10-02,18,wadowicki,485,8,304,0,200,34,51,0,14,9,0,0,0,0,0,177
2020-10-02,19,wielicki,379,6,303,1,232,9,0,0,2,0,0,0,0,0,0,135
2020-10-02,20,m. Kraków,2440,38,1902,33,510,206,3,16,45,13,0,10,34,32,0,1538
2020-10-02,21,m. Nowy Sącz,577,16,475,3,314,33,106,0,112,3,0,0,6,0,0,0
2020-10-02,22,m. Tarnów,109,1,85,8,22,8,0,0,0,0,0,0,0,0,0,71
2020-10-03,1,bocheński,504,30,406,3,130,19,240,0,12,23,0,0,31,0,0,46
2020-10-03,2,brzeski,179,2,156,3,35,50,12,2,2,0,0,0,0,21,0,54
2020-10-03,3,chrzanowski,166,4,94,1,40,12,7,0,16,0,0,0,8,0,0,82
2020-10-03,4,dąbrowski,71,1,52,2,40,4,0,0,0,0,0,0,0,0,0,25
2020-10-03,5,gorlicki,180,2,147,2,88,9,0,0,0,9,0,0,13,0,0,59
2020-10-03,6,krakowski,673,6,539,6,177,43,13,0,9,4,0,0,2,4,0,415
2020-10-03,7,limanowski,836,9,598,0,367,29,34,0,0,10,0,0,0,0,1,395
2020-10-03,8,miechowski,107,1,71,0,33,0,0,0,1,0,0,0,0,0,0,73
2020-10-03,9,myślenicki,698,1,445,0,228,28,22,0,73,11,0,0,2,0,0,334
2020-10-03,10,nowosądecki,1505,24,1284,7,945,81,64,1,292,23,0,0,20,0,0,72
2020-10-03,11,nowotarski,1066,20,658,2,384,82,25,0,33,7,0,0,0,0,1,532
2020-10-03,12,olkuski,194,1,119,4,15,8,1,0,50,13,0,0,0,0,0,103
2020-10-03,13,oświęcimski,492,8,400,2,217,31,0,0,0,0,0,0,0,0,0,242
2020-10-03,14,proszowicki,78,3,45,2,8,9,27,0,0,0,0,0,0,0,0,32
2020-10-03,15,suski,402,4,332,2,162,5,0,0,60,7,0,0,19,0,0,147
2020-10-03,16,tarnowski,338,9,283,6,162,12,56,0,0,0,0,0,0,0,0,102
2020-10-03,17,tatrzański,501,6,332,2,179,41,39,0,38,26,0,0,0,0,0,176
2020-10-03,18,wadowicki,499,8,312,0,200,37,51,0,14,9,0,0,0,0,0,188
2020-10-03,19,wielicki,392,6,303,1,237,9,0,0,2,0,0,0,0,0,0,143
2020-10-03,20,m. Kraków,2502,38,1930,33,511,206,3,16,45,13,0,28,34,32,0,1581
2020-10-03,21,m. Nowy Sącz,580,16,480,3,316,33,106,0,113,3,0,0,6,0,0,0
2020-10-03,22,m. Tarnów,110,1,85,8,22,8,0,0,0,0,0,0,0,0,0,72
2020-10-04,1,bocheński,509,30,406,3,131,19,240,0,12,23,0,0,31,0,0,50
2020-10-04,2,brzeski,186,2,156,3,35,56,12,2,2,0,0,0,0,21,0,55
2020-10-04,3,chrzanowski,168,4,98,1,40,13,7,1,16,0,0,0,8,0,0,82
2020-10-04,4,dąbrowski,72,1,53,2,41,4,0,0,0,0,0,0,0,0,0,25
2020-10-04,5,gorlicki,183,2,151,2,89,9,0,0,0,9,0,0,13,0,0,61
2020-10-04,6,krakowski,683,6,539,6,177,44,13,0,9,4,0,0,2,4,0,424
2020-10-04,7,limanowski,843,9,636,0,367,29,34,0,0,10,0,0,0,0,1,402
2020-10-04,8,miechowski,117,1,71,0,36,0,0,0,1,0,0,0,0,0,0,80
2020-10-04,9,myślenicki,718,2,453,0,230,28,22,0,73,12,0,0,2,0,0,351
2020-10-04,10,nowosądecki,1513,24,1311,7,949,81,64,1,296,23,0,0,20,0,0,72
2020-10-04,11,nowotarski,1074,20,668,2,388,82,25,0,33,7,0,0,0,0,1,536
2020-10-04,12,olkuski,198,1,121,4,15,8,1,0,50,13,0,0,2,0,0,105
2020-10-04,13,oświęcimski,514,8,402,2,217,38,0,0,0,0,0,0,0,0,0,257
2020-10-04,14,proszowicki,78,3,48,2,8,9,27,0,0,0,0,0,0,0,0,32
2020-10-04,15,suski,407,5,339,2,162,5,0,0,62,7,0,0,19,0,0,150
2020-10-04,16,tarnowski,344,9,283,6,163,12,56,0,0,0,0,0,0,0,0,107
2020-10-04,17,tatrzański,513,7,336,2,180,43,39,0,38,26,0,0,0,0,0,185
2020-10-04,18,wadowicki,508,8,316,0,200,37,53,0,14,10,0,0,0,0,0,194
2020-10-04,19,wielicki,392,7,303,1,237,9,0,0,2,0,0,0,0,0,0,143
2020-10-04,20,m. Kraków,2542,38,1930,33,514,206,3,16,45,13,0,28,34,32,0,1618
2020-10-04,21,m. Nowy Sącz,582,16,492,3,317,33,106,0,112,3,0,0,7,0,0,1
2020-10-04,22,m. Tarnów,114,1,85,8,22,8,0,0,0,0,0,0,0,0,0,76
2020-10-05,1,bocheński,511,30,406,3,131,19,240,0,12,23,0,0,31,0,0,52
2020-10-05,2,brzeski,187,2,156,3,35,57,12,2,2,0,0,0,0,21,0,55
2020-10-05,3,chrzanowski,190,4,98,1,40,15,23,2,16,0,0,0,8,0,0,85
2020-10-05,4,dąbrowski,73,1,53,2,41,4,0,0,0,0,0,0,0,0,0,26
2020-10-05,5,gorlicki,184,2,151,2,89,9,0,0,0,9,0,0,13,0,0,62
2020-10-05,6,krakowski,691,6,556,6,177,44,13,0,11,4,0,0,2,4,0,430
2020-10-05,7,limanowski,873,9,636,0,367,29,34,0,0,10,0,0,0,0,1,432
2020-10-05,8,miechowski,121,1,71,0,36,0,0,0,3,0,0,0,0,0,0,82
2020-10-05,9,myślenicki,740,2,471,0,232,28,24,0,73,14,0,0,2,0,0,367
2020-10-05,10,nowosądecki,1521,24,1325,7,952,82,64,1,298,24,0,0,20,0,0,73
2020-10-05,11,nowotarski,1099,20,668,2,390,83,25,0,33,7,0,0,0,0,1,558
2020-10-05,12,olkuski,202,1,121,4,15,8,1,0,50,13,0,0,2,0,0,109
2020-10-05,13,oświęcimski,519,8,402,2,217,42,0,0,0,0,0,0,0,0,0,258
2020-10-05,14,proszowicki,78,3,57,2,8,9,27,0,0,0,0,0,0,0,0,32
2020-10-05,15,suski,414,5,344,2,162,5,0,0,62,7,0,0,19,0,0,157
2020-10-05,16,tarnowski,350,9,283,6,163,13,56,0,0,0,0,0,0,0,0,112
2020-10-05,17,tatrzański,525,7,336,2,180,45,39,0,39,28,0,0,0,0,0,192
2020-10-05,18,wadowicki,523,8,323,0,205,41,53,0,16,10,0,0,0,0,0,198
2020-10-05,19,wielicki,398,7,306,1,242,9,0,0,2,0,0,0,0,0,0,144
2020-10-05,20,m. Kraków,2577,38,2004,33,517,207,3,16,50,13,0,32,34,32,0,1640
2020-10-05,21,m. Nowy Sącz,584,16,503,3,318,33,106,0,113,3,0,0,7,0,0,1
2020-10-05,22,m. Tarnów,115,1,85,8,23,8,0,0,0,0,0,0,0,0,0,76
2020-10-06,1,bocheński,518,30,421,3,134,20,240,0,12,23,0,0,31,0,0,55
2020-10-06,2,brzeski,189,2,156,3,35,58,12,2,2,0,0,0,0,21,0,56
2020-10-06,3,chrzanowski,202,4,100,1,40,16,23,2,16,0,0,0,8,0,0,96
2020-10-06,4,dąbrowski,74,1,53,2,41,4,0,0,0,0,0,0,0,0,0,27
2020-10-06,5,gorlicki,191,2,151,2,90,9,0,0,0,9,0,0,13,0,0,68
2020-10-06,6,krakowski,699,6,581,6,177,45,14,0,11,4,0,0,2,4,0,436
2020-10-06,7,limanowski,878,10,681,0,367,29,34,0,0,10,0,0,0,0,1,437
2020-10-06,8,miechowski,124,1,78,0,37,0,0,0,3,0,0,0,0,0,0,84
2020-10-06,9,myślenicki,774,2,478,0,235,28,24,0,76,15,0,0,2,0,0,394
2020-10-06,10,nowosądecki,1534,28,1331,7,961,83,64,1,299,25,0,0,20,0,0,74
2020-10-06,11,nowotarski,1114,21,681,2,392,83,25,0,34,7,0,0,0,0,1,570
2020-10-06,12,olkuski,209,1,131,4,15,8,1,0,50,13,0,0,2,0,0,116
2020-10-06,13,oświęcimski,535,8,406,2,220,42,2,0,0,0,0,0,0,0,0,269
2020-10-06,14,proszowicki,78,3,58,2,8,9,27,0,0,0,0,0,0,0,0,32
2020-10-06,15,suski,437,6,357,2,162,5,15,0,62,7,0,0,19,0,0,165
2020-10-06,16,tarnowski,360,9,283,6,166,13,56,0,0,0,0,0,0,0,0,119
2020-10-06,17,tatrzański,534,8,342,2,181,45,39,0,39,29,0,0,0,0,0,199
2020-10-06,18,wadowicki,527,9,329,0,206,42,53,0,16,11,0,0,0,0,0,199
2020-10-06,19,wielicki,415,7,306,1,246,9,0,0,2,0,0,0,0,0,0,157
2020-10-06,20,m. Kraków,2630,38,2122,33,519,210,3,16,51,13,0,32,34,32,0,1687
2020-10-06,21,m. Nowy Sącz,595,17,503,3,326,33,106,0,114,4,0,0,7,0,0,2
2020-10-06,22,m. Tarnów,126,1,85,8,27,8,0,0,0,0,0,0,0,0,0,83
2020-10-07,1,bocheński,528,30,423,3,135,23,240,0,12,23,0,0,31,0,0,61
2020-10-07,2,brzeski,203,2,156,3,37,63,12,2,2,0,0,0,0,21,0,63
2020-10-07,3,chrzanowski,213,4,102,1,40,20,23,2,16,0,0,0,8,0,0,103
2020-10-07,4,dąbrowski,76,1,55,2,41,4,0,0,0,0,0,0,0,0,0,29
2020-10-07,5,gorlicki,195,2,155,2,92,9,0,0,0,10,0,0,13,0,0,69
2020-10-07,6,krakowski,718,6,612,6,177,45,14,0,12,4,0,0,2,4,0,454
2020-10-07,7,limanowski,887,10,698,0,367,29,34,0,0,10,0,0,0,0,1,446
2020-10-07,8,miechowski,124,1,78,0,37,0,0,0,3,0,0,0,0,0,0,84
2020-10-07,9,myślenicki,807,2,484,0,239,29,24,0,76,16,0,0,2,0,0,421
2020-10-07,10,nowosądecki,1549,28,1345,7,967,85,64,1,303,27,0,0,20,0,0,75
2020-10-07,11,nowotarski,1131,21,700,2,394,83,25,0,35,7,0,0,0,0,1,584
2020-10-07,12,olkuski,219,1,141,4,15,8,1,1,51,15,0,0,2,0,0,122
2020-10-07,13,oświęcimski,544,8,411,2,220,42,4,0,0,0,0,0,0,0,0,276
2020-10-07,14,proszowicki,80,3,58,2,8,9,27,0,0,0,0,0,0,0,0,34
2020-10-07,15,suski,456,7,360,2,162,5,15,0,62,7,0,0,19,0,0,184
2020-10-07,16,tarnowski,362,9,283,6,166,13,56,0,0,0,0,0,0,0,0,121
2020-10-07,17,tatrzański,548,9,346,2,181,50,39,0,39,32,0,0,0,0,0,205
2020-10-07,18,wadowicki,532,9,335,0,206,43,53,0,16,12,0,0,0,0,0,202
2020-10-07,19,wielicki,430,7,306,1,246,9,0,0,2,0,0,0,0,0,0,172
2020-10-07,20,m. Kraków,2769,39,2261,33,519,210,4,16,54,13,0,32,34,32,0,1822
2020-10-07,21,m. Nowy Sącz,600,18,514,3,330,33,106,0,115,4,0,0,7,0,0,2
2020-10-07,22,m. Tarnów,129,1,85,8,27,8,0,0,0,0,0,0,0,0,0,86
2020-10-08,1,bocheński,541,30,425,3,136,24,240,0,12,23,0,0,31,0,0,72
2020-10-08,2,brzeski,209,2,156,3,37,64,13,2,2,0,0,0,0,21,0,67
2020-10-08,3,chrzanowski,229,4,106,1,40,24,25,2,16,0,0,0,8,0,0,113
2020-10-08,4,dąbrowski,81,1,56,2,42,4,0,0,0,0,0,0,0,0,0,33
2020-10-08,5,gorlicki,199,2,155,2,93,9,0,0,0,10,0,0,13,0,0,72
2020-10-08,6,krakowski,744,6,643,6,181,45,14,0,12,4,0,0,2,4,0,476
2020-10-08,7,limanowski,909,10,704,0,367,29,35,0,0,10,0,0,0,0,1,467
2020-10-08,8,miechowski,138,1,79,0,42,0,0,0,3,0,0,0,0,0,0,93
2020-10-08,9,myślenicki,836,2,487,0,244,29,24,0,76,16,0,0,2,0,0,445
2020-10-08,10,nowosądecki,1578,28,1345,7,981,90,64,1,311,29,0,0,20,0,0,75
2020-10-08,11,nowotarski,1180,24,726,2,398,83,25,0,41,8,0,0,0,0,1,622
2020-10-08,12,olkuski,236,3,143,4,15,8,2,1,51,15,0,0,2,0,0,138
2020-10-08,13,oświęcimski,558,10,414,2,220,50,4,0,0,0,0,0,0,0,0,282
2020-10-08,14,proszowicki,86,3,58,2,8,9,27,0,0,0,0,0,0,0,0,40
2020-10-08,15,suski,500,7,361,2,163,5,27,0,70,11,0,0,19,0,0,203
2020-10-08,16,tarnowski,368,9,291,6,170,14,56,0,0,0,0,0,0,0,0,122
2020-10-08,17,tatrzański,567,10,357,2,182,51,39,0,40,37,0,0,0,0,0,216
2020-10-08,18,wadowicki,548,11,341,0,207,44,53,NA,18,14,0,0,0,0,0,212
2020-10-08,19,wielicki,458,7,306,1,249,11,0,0,5,2,0,0,0,0,0,190
2020-10-08,20,m. Kraków,2935,41,2447,33,528,210,4,17,55,13,0,36,34,32,0,1973
2020-10-08,21,m. Nowy Sącz,610,18,530,3,334,37,106,0,116,5,0,0,7,0,0,2
2020-10-08,22,m. Tarnów,138,1,92,8,27,8,0,0,0,0,0,0,0,0,0,95
2020-10-09,1,bocheński,555,30,443,3,141,24,240,0,12,23,0,0,31,0,0,81
2020-10-09,2,brzeski,218,2,156,3,37,64,13,2,2,0,0,0,0,21,0,76
2020-10-09,3,chrzanowski,253,5,109,1,40,25,25,2,16,0,0,0,8,0,0,136
2020-10-09,4,dąbrowski,88,1,57,2,44,4,0,0,1,0,0,0,0,0,0,37
2020-10-09,5,gorlicki,211,2,155,2,94,10,0,0,0,10,0,0,13,0,0,82
2020-10-09,6,krakowski,768,6,651,6,182,46,15,0,12,4,0,0,2,4,0,497
2020-10-09,7,limanowski,960,10,707,0,368,32,38,0,0,12,0,0,0,0,1,509
2020-10-09,8,miechowski,150,1,79,0,44,0,0,0,5,0,0,0,0,0,0,101
2020-10-09,9,myślenicki,881,2,555,0,247,29,24,0,76,16,0,0,2,0,0,487
2020-10-09,10,nowosądecki,1610,28,1355,7,1005,90,64,1,314,33,0,0,20,0,0,76
2020-10-09,11,nowotarski,1235,24,743,2,401,90,25,8,46,8,0,0,0,0,1,654
2020-10-09,12,olkuski,255,3,150,4,15,8,2,1,51,16,0,0,2,0,0,156
2020-10-09,13,oświęcimski,578,13,415,2,221,51,5,0,0,0,0,0,0,0,0,299
2020-10-09,14,proszowicki,94,3,60,2,8,9,27,0,0,0,0,0,0,0,0,48
2020-10-09,15,suski,570,7,363,2,171,11,69,0,71,14,0,0,19,0,0,213
2020-10-09,16,tarnowski,381,9,291,6,177,14,56,0,0,0,0,0,0,0,0,128
2020-10-09,17,tatrzański,600,10,367,2,181,58,39,0,40,42,0,0,0,0,0,238
2020-10-09,18,wadowicki,578,11,341,0,216,48,53,0,20,16,0,0,0,0,0,225
2020-10-09,19,wielicki,481,7,312,1,250,11,0,0,5,2,0,0,0,0,0,212
2020-10-09,20,m. Kraków,3136,41,2475,33,531,218,90,17,55,13,0,36,34,32,0,2077
2020-10-09,21,m. Nowy Sącz,624,18,530,3,345,37,106,0,119,5,0,0,7,0,0,2
2020-10-09,22,m. Tarnów,146,1,92,8,31,8,0,0,0,0,0,0,0,0,0,99
2020-10-10,1,bocheński,570,30,443,3,141,31,240,0,13,23,0,0,31,0,0,88
2020-10-10,2,brzeski,229,2,161,3,37,65,13,2,2,0,0,0,0,21,0,86
2020-10-10,3,chrzanowski,258,5,114,1,40,25,25,2,16,0,0,0,8,0,0,141
2020-10-10,4,dąbrowski,94,2,60,2,47,4,0,0,1,0,0,0,0,0,0,40
2020-10-10,5,gorlicki,239,2,158,2,101,17,0,0,0,10,0,0,13,0,0,96
2020-10-10,6,krakowski,800,6,663,6,182,46,15,0,12,4,0,0,2,4,0,529
2020-10-10,7,limanowski,997,11,721,0,368,45,39,0,0,12,0,0,0,0,1,532
2020-10-10,8,miechowski,173,1,83,0,46,0,0,0,14,0,0,0,0,0,0,113
2020-10-10,9,myślenicki,926,2,562,0,247,36,24,0,76,16,0,0,2,0,0,525
2020-10-10,10,nowosądecki,1638,29,1355,7,1018,96,64,1,318,36,0,0,20,0,0,78
2020-10-10,11,nowotarski,1285,24,743,2,403,90,25,28,58,8,0,0,0,0,1,670
2020-10-10,12,olkuski,286,3,157,4,15,8,2,1,53,16,0,0,2,0,0,185
2020-10-10,13,oświęcimski,618,13,420,2,221,51,26,0,0,0,0,0,0,0,0,318
2020-10-10,14,proszowicki,99,3,62,2,8,10,27,0,0,0,0,0,0,0,0,52
2020-10-10,15,suski,603,8,365,2,173,11,69,7,71,19,0,0,19,0,0,232
2020-10-10,16,tarnowski,400,9,303,6,181,14,56,0,9,0,0,0,0,0,0,134
2020-10-10,17,tatrzański,623,10,384,2,181,71,39,0,40,44,0,0,0,0,0,246
2020-10-10,18,wadowicki,607,11,341,0,218,51,53,0,22,19,0,0,0,0,0,244
2020-10-10,19,wielicki,487,7,317,1,252,11,0,0,5,2,0,0,0,0,0,216
